timestamp,open,high,low,close,volume
2023-12-14 11:00:00,42971.15,42974.95,42925.09,42947.86,17.96939
2023-12-14 11:05:00,42946.64,42946.64,42911.12,42919.54,23.88773
2023-12-14 11:10:00,42918.37,43027.45,42899.22,43021.33,33.75063
2023-12-14 11:15:00,43021.33,43082.58,43004.45,43005.08,50.59104
2023-12-14 11:20:00,43007.98,43009.24,42979.91,42987.65,21.74978
2023-12-14 11:25:00,42987.65,43021.6,42970.72,42995.55,32.49201
2023-12-14 11:30:00,42999.02,43041.64,42962.67,43037.07,20.2161
2023-12-14 11:35:00,43037.06,43313.78,43036.87,43286.67,129.34052
2023-12-14 11:40:00,43286.67,43286.68,43180.93,43185.2,82.37709
2023-12-14 11:45:00,43180.56,43271.04,43148.31,43154.8,41.09035
2023-12-14 11:50:00,43156.83,43246.3,43145.47,43237.69,21.96887
2023-12-14 11:55:00,43238.8,43276.68,43173.28,43270.68,46.51117
2023-12-14 12:00:00,43270.7,43364.94,43225.38,43237.27,68.58882
2023-12-14 12:05:00,43236.67,43236.67,43138.15,43175.62,31.24118
2023-12-14 12:10:00,43174.42,43189.14,43103.61,43127.06,25.53817
2023-12-14 12:15:00,43124.53,43155.43,43079.09,43115.32,40.98779
2023-12-14 12:20:00,43116.56,43116.56,43040.88,43103.6,22.26028
2023-12-14 12:25:00,43106.51,43133.79,43083.35,43091.98,21.86449
2023-12-14 12:30:00,43094.91,43154.24,43086.31,43142.27,21.04933
2023-12-14 12:35:00,43142.27,43228.34,43142.27,43190.05,27.15733
2023-12-14 12:40:00,43190.05,43208.15,43170.23,43175.79,18.65499
2023-12-14 12:45:00,43180.11,43226.73,43146.84,43195.15,34.19214
2023-12-14 12:50:00,43196.81,43198.45,43075,43159.86,42.78433
2023-12-14 12:55:00,43159.86,43167.06,43083.06,43102.02,56.04497
2023-12-14 13:00:00,43102.09,43111.41,43021.19,43025.62,57.10068
2023-12-14 13:05:00,43025.49,43025.59,42883.17,42883.17,92.63785
2023-12-14 13:10:00,42882.49,42909.74,42805.99,42805.99,55.57825
2023-12-14 13:15:00,42814.37,42920.59,42786.04,42889.94,110.8196
2023-12-14 13:20:00,42891.52,42914.16,42863.13,42881.72,58.19209
2023-12-14 13:25:00,42881.71,42893.92,42138.36,42440.08,471.66158
2023-12-14 13:30:00,42437.68,42525.08,41426.76,41956.4,1146.32759
2023-12-14 13:35:00,41959.95,42339.29,41867.86,42228.26,238.24463
2023-12-14 13:40:00,42233.1,42499.03,42114.32,42481.14,112.51131
2023-12-14 13:45:00,42487.12,42547.83,42368.15,42411.11,132.96816
2023-12-14 13:50:00,42406.6,42584.3,42324.79,42499.13,110.54536
2023-12-14 13:55:00,42510.3,42632.24,42465.31,42570.66,55.97675
2023-12-14 14:00:00,42570.56,42570.57,42365.71,42452.07,84.58458
2023-12-14 14:05:00,42452.8,42550.16,42422.75,42443.98,63.8115
2023-12-14 14:10:00,42438.23,42485.71,42370.13,42414.3,84.44468
2023-12-14 14:15:00,42418.2,42559.66,42341.99,42517.37,174.77905
2023-12-14 14:20:00,42517.37,42592.02,42488.99,42531.25,65.54738
2023-12-14 14:25:00,42532.11,42685.95,42513.08,42610.03,113.5874
2023-12-14 14:30:00,42609.85,42765.44,42600.24,42738.73,115.84957
2023-12-14 14:35:00,42738.7,42738.7,42511.75,42540.62,104.39741
2023-12-14 14:40:00,42540.63,42592.34,42486.83,42521.44,88.56114
2023-12-14 14:45:00,42522.6,42590.89,42488.3,42506.68,86.67623
2023-12-14 14:50:00,42506.51,42637.88,42482.46,42607,87.09434
2023-12-14 14:55:00,42606.73,42662.29,42585.72,42656.55,78.0876
2023-12-14 15:00:00,42656.54,42702.24,42633.2,42633.2,65.16279
2023-12-14 15:05:00,42633.31,42687.86,42613.04,42636.42,60.57669
2023-12-14 15:10:00,42635.86,42658.59,42558.98,42563.65,72.39705
2023-12-14 15:15:00,42563.12,42565.33,42440.11,42478.53,122.71906
2023-12-14 15:20:00,42474.26,42492.01,42369.11,42384.67,96.02564
2023-12-14 15:25:00,42382.17,42457.28,42228.84,42329.37,143.56214
2023-12-14 15:30:00,42331.53,42432.47,42310.22,42352.49,69.39143
2023-12-14 15:35:00,42360.43,42398.12,42286.24,42299.76,57.28714
2023-12-14 15:40:00,42300.16,42399.73,42268.38,42397.84,61.16153
2023-12-14 15:45:00,42397.85,42456.17,42340.95,42437.19,69.81639
2023-12-14 15:50:00,42432.35,42453.46,42382.87,42441.36,64.62105
2023-12-14 15:55:00,42441.17,42473.1,42419.91,42463.97,92.08143
2023-12-14 16:00:00,42463.97,42526.33,42457.22,42517.66,189.5366
2023-12-14 16:05:00,42517.66,42590.15,42501.1,42589.92,69.08369
2023-12-14 16:10:00,42586.88,42702.25,42565.27,42578.33,98.00317
2023-12-14 16:15:00,42580.03,42602.91,42496.58,42524.16,78.33002
2023-12-14 16:20:00,42529.07,42670.73,42469.85,42532.84,68.72336
2023-12-14 16:25:00,42530.63,42592.88,42506.21,42529.44,59.09251
2023-12-14 16:30:00,42529.44,42592.55,42500,42550.76,80.88117
2023-12-14 16:35:00,42550.75,42689.05,42548.63,42677.93,67.07478
2023-12-14 16:40:00,42677.92,42684.22,42584.12,42615.41,76.39718
2023-12-14 16:45:00,42617.78,42655.1,42596.56,42613.85,56.57051
2023-12-14 16:50:00,42610.33,42641.53,42595.84,42625.26,31.81678
2023-12-14 16:55:00,42625.26,42640.85,42600.42,42615.35,71.06852
2023-12-14 17:00:00,42615.36,42693.96,42579.25,42684.77,70.61689
2023-12-14 17:05:00,42684.78,42745.72,42649.3,42727.61,48.35415
2023-12-14 17:10:00,42727.6,42796.81,42675.55,42778.11,59.92084
2023-12-14 17:15:00,42773.6,42797.08,42705.01,42758.28,25.90867
2023-12-14 17:20:00,42758.17,42787.84,42678.27,42716.21,36.67359
2023-12-14 17:25:00,42720.95,42916.23,42716.19,42876.87,76.69125
2023-12-14 17:30:00,42874.31,43183.3,42849.75,43158.3,317.97665
2023-12-14 17:35:00,43156.2,43263.99,43020.52,43257.61,112.85611
2023-12-14 17:40:00,43258.09,43293.36,43178.12,43290.11,134.59359
2023-12-14 17:45:00,43290.83,43442.15,43155.39,43312.48,291.10979
2023-12-14 17:50:00,43312.48,43387.6,43252.22,43361.76,126.8053
2023-12-14 17:55:00,43356.52,43377.23,43217.17,43223.8,107.778
2023-12-14 18:00:00,43223.8,43228.31,43089.42,43137.45,94.60023
2023-12-14 18:05:00,43143.07,43163.34,43037.04,43059.43,82.84227
2023-12-14 18:10:00,43052.78,43103.43,43038.23,43060.5,71.77271
2023-12-14 18:15:00,43064.06,43148.23,43016.21,43132.48,69.90105
2023-12-14 18:20:00,43130.82,43185,43119.35,43185,58.3886
2023-12-14 18:25:00,43186.25,43191.55,43087.76,43097.17,69.01105
2023-12-14 18:30:00,43101.35,43151.07,43066.04,43066.04,45.40136
2023-12-14 18:35:00,43066.67,43179.69,43062.24,43137.42,47.0272
2023-12-14 18:40:00,43140.22,43142.73,43014.45,43050.89,63.56256
2023-12-14 18:45:00,43051.58,43070.96,43000,43026.01,83.54715
2023-12-14 18:50:00,43027.14,43032.25,42846.5,42880.09,126.31164
2023-12-14 18:55:00,42883.17,42930.36,42837.63,42857.27,110.33708
2023-12-14 19:00:00,42860.79,42932.29,42853.21,42868.87,83.9547
2023-12-14 19:05:00,42866.79,42888.12,42827.75,42850.33,83.1624
2023-12-14 19:10:00,42853.01,42886.71,42808.61,42822.69,74.2161
2023-12-14 19:15:00,42825.36,42910.47,42820.41,42835.28,91.92605
2023-12-14 19:20:00,42831.78,42905.15,42828.74,42900.73,58.79939
2023-12-14 19:25:00,42901.45,42932.24,42893.94,42910.74,39.8243
2023-12-14 19:30:00,42908.14,42928.64,42865.27,42904.86,46.30373
2023-12-14 19:35:00,42904.81,42904.81,42836.53,42885.52,35.20182
2023-12-14 19:40:00,42882.01,42908.71,42864.14,42903.24,40.96329
2023-12-14 19:45:00,42901.83,43049.48,42899.17,43032.08,73.24015
2023-12-14 19:50:00,43030.89,43079.58,43016.9,43039.88,70.81996
2023-12-14 19:55:00,43038.82,43120.96,43025.85,43102.26,69.52449
2023-12-14 20:00:00,43103.53,43123.49,43014.51,43023.64,57.93908
2023-12-14 20:05:00,43023.66,43042.78,42994.53,43010.06,46.85935
2023-12-14 20:10:00,43010.05,43012.12,42982.3,42988.81,20.06537
2023-12-14 20:15:00,42984.94,43028.37,42874.27,42927.88,76.67579
2023-12-14 20:20:00,42927.88,42985.79,42921.76,42930.8,34.69913
2023-12-14 20:25:00,42930.8,42936.77,42863.46,42904.56,25.33924
2023-12-14 20:30:00,42907.23,42943.17,42877.04,42907.33,39.35589
2023-12-14 20:35:00,42907.33,42953.11,42889.33,42910.85,59.32195
2023-12-14 20:40:00,42910.84,42933.53,42899.16,42914.52,52.1472
2023-12-14 20:45:00,42915.58,42947.65,42863.67,42884.77,63.15221
2023-12-14 20:50:00,42885.21,42923.57,42881.1,42913.57,35.60612
2023-12-14 20:55:00,42913.58,42955.42,42897.02,42929.34,71.95399
2023-12-14 21:00:00,42930.46,42976.84,42892.91,42948.45,79.33088
2023-12-14 21:05:00,42945.88,43023.36,42928.13,43020.19,81.61075
2023-12-14 21:10:00,43022.99,43037.37,42991.37,43007.57,83.02865
2023-12-14 21:15:00,43010.08,43030.44,42981.57,42997.86,57.80255
2023-12-14 21:20:00,42997.85,43042.88,42983.42,43016.41,58.18647
2023-12-14 21:25:00,43016.4,43038.81,42973.48,42977.73,59.42189
2023-12-14 21:30:00,42977.36,42993.18,42963.68,42969.31,29.39984
2023-12-14 21:35:00,42969.3,43029.49,42965.48,43004.24,25.56968
2023-12-14 21:40:00,43004.23,43004.23,42971.91,42984.94,41.83354
2023-12-14 21:45:00,42986.63,43025.81,42983.18,43004.78,44.90678
2023-12-14 21:50:00,43002.62,43005.66,42928.05,42944.03,39.36532
2023-12-14 21:55:00,42944.03,42996.57,42929.38,42994.95,28.23014
2023-12-14 22:00:00,42992.34,42998.63,42930.71,42996.93,26.85848
2023-12-14 22:05:00,42997.76,43070.61,42987.67,43062.87,26.20711
2023-12-14 22:10:00,43062.87,43108.77,43047.15,43108.73,25.7588
2023-12-14 22:15:00,43107.83,43124.1,43066.74,43072.47,36.99655
2023-12-14 22:20:00,43071.87,43141.69,43050.27,43050.27,49.60477
2023-12-14 22:25:00,43050,43076.23,42990.03,43009.27,66.61074
2023-12-14 22:30:00,43009.28,43071.91,43009.28,43045.73,47.14943
2023-12-14 22:35:00,43045.73,43123.51,43037.52,43081.62,48.2065
2023-12-14 22:40:00,43086.61,43086.61,43014.23,43034.78,12.78157
2023-12-14 22:45:00,43034.77,43080.16,43030.31,43076.39,11.50061
2023-12-14 22:50:00,43079.96,43109.95,43071.03,43109.95,13.93844
2023-12-14 22:55:00,43109.95,43119.89,43074.51,43077.88,13.3066
2023-12-14 23:00:00,43079.76,43158.47,43079.01,43139.2,23.87401
2023-12-14 23:05:00,43142.86,43187,43117.53,43145.79,27.35848
2023-12-14 23:10:00,43147.96,43165.31,43099.38,43099.9,18.95811
2023-12-14 23:15:00,43099.37,43195.14,43086.3,43127.79,48.05509
2023-12-14 23:20:00,43127.79,43135.2,43060.56,43076.76,27.19737
2023-12-14 23:25:00,43078.27,43103.52,43056.11,43083.78,17.93988
2023-12-14 23:30:00,43083.99,43093.32,42974.93,42997.06,39.52842
2023-12-14 23:35:00,42999.79,43030.72,42970.98,42980.5,23.67019
2023-12-14 23:40:00,42980.5,43014.19,42968.46,42995.43,12.99158
2023-12-14 23:45:00,42993.93,43009.61,42943.42,42991.38,21.32044
2023-12-14 23:50:00,42989.07,43020.98,42987.22,43011.07,16.11429
2023-12-14 23:55:00,43011.41,43037.05,43003.46,43027.77,17.97957
2023-12-15 00:00:00,43027.77,43051.51,42955.5,42967.23,18.31209
2023-12-15 00:05:00,42967.22,43019.44,42959.5,42985.61,31.72337
2023-12-15 00:10:00,42988.31,43040.39,42982.08,43030.06,31.16218
2023-12-15 00:15:00,43030.05,43095.71,43023.44,43085.15,36.39844
2023-12-15 00:20:00,43084.04,43084.81,42995.17,43000.19,27.27415
2023-12-15 00:25:00,42996.8,43084.81,42996.8,43084.7,23.28841
2023-12-15 00:30:00,43084.75,43084.75,43020.02,43020.02,20.1724
2023-12-15 00:35:00,43018.6,43048.46,42892.67,42921.27,42.97774
2023-12-15 00:40:00,42929.8,42966.76,42921.14,42954.97,41.49758
2023-12-15 00:45:00,42954.3,43013.94,42928.05,42933.72,28.2107
2023-12-15 00:50:00,42933.73,42984.13,42928.04,42928.05,16.98666
2023-12-15 00:55:00,42928.05,42945.27,42870.52,42889.48,22.62704
2023-12-15 01:00:00,42895.47,42947.84,42887,42938.15,19.96532
2023-12-15 01:05:00,42938.16,42948.29,42904.24,42940.08,24.95584
2023-12-15 01:10:00,42940.01,42947.71,42915.72,42935.59,21.43398
2023-12-15 01:15:00,42936.65,43018.28,42935.08,42987.01,43.91884
2023-12-15 01:20:00,42988.83,43025.95,42974.25,43012.41,18.57279
2023-12-15 01:25:00,43008.22,43041.49,43002.24,43035.83,12.48905
2023-12-15 01:30:00,43035.74,43051.62,43014.97,43031.49,15.37324
2023-12-15 01:35:00,43031.32,43034.17,42986.35,43009.62,15.08365
2023-12-15 01:40:00,43009.43,43034.76,42967.41,42972.78,22.58149
2023-12-15 01:45:00,42972.15,43014.51,42966.86,42970.5,25.98903
2023-12-15 01:50:00,42969.38,42992.79,42935.66,42943.66,15.133
2023-12-15 01:55:00,42942.95,42979.47,42928.18,42979.47,25.28482
2023-12-15 02:00:00,42979.47,43005.99,42966.13,42971.51,14.22767
2023-12-15 02:05:00,42970.6,43002,42926.09,42928.06,17.55136
2023-12-15 02:10:00,42926.13,42928.06,42825,42861.74,30.97002
2023-12-15 02:15:00,42861.83,42919.65,42852.53,42902.5,21.55718
2023-12-15 02:20:00,42899.43,42910.82,42842.72,42849.52,16.69179
2023-12-15 02:25:00,42844.12,42895.82,42844.12,42877.23,17.60201
2023-12-15 02:30:00,42878.14,42933.72,42854.8,42910.28,21.69001
2023-12-15 02:35:00,42910.29,42947.34,42905.1,42921.3,18.2943
2023-12-15 02:40:00,42921.3,42945.87,42914.93,42937.93,9.92856
2023-12-15 02:45:00,42937.93,42947.9,42911.14,42920.82,13.40056
2023-12-15 02:50:00,42918.16,42926.09,42903.64,42919,14.00714
2023-12-15 02:55:00,42919,42919,42869.52,42881.15,10.00415
2023-12-15 03:00:00,42881.15,42894.2,42839,42869.65,18.51154
2023-12-15 03:05:00,42869.82,42890.45,42845.43,42852.67,13.87886
2023-12-15 03:10:00,42847.14,42889,42831.45,42836.18,13.21538
2023-12-15 03:15:00,42838.56,42839.19,42500,42779.59,291.2387
2023-12-15 03:20:00,42778.95,42840.48,42719.17,42771.19,34.57457
2023-12-15 03:25:00,42771.19,42807.89,42752.36,42787.64,44.39604
2023-12-15 03:30:00,42787.63,42808.66,42713.13,42735.82,26.21159
2023-12-15 03:35:00,42736.07,42755.8,42676.68,42755.8,22.79926
2023-12-15 03:40:00,42748.43,42788.75,42725.95,42776.72,26.08214
2023-12-15 03:45:00,42778.76,42794.41,42719.62,42722.39,25.31053
2023-12-15 03:50:00,42730.96,42815.05,42721.42,42787.59,22.20847
2023-12-15 03:55:00,42787.59,42803.09,42765.22,42800.06,18.15824
2023-12-15 04:00:00,42800.41,42806.87,42764.38,42769.71,23.43143
2023-12-15 04:05:00,42769.69,42770.93,42700,42748.34,26.79721
2023-12-15 04:10:00,42744.14,42802.1,42728.43,42799.5,32.93955
2023-12-15 04:15:00,42799.5,42802.1,42736.6,42746.01,16.50252
2023-12-15 04:20:00,42746.01,42789.25,42710.39,42745.81,24.76676
2023-12-15 04:25:00,42743.63,42781.72,42735.1,42778.92,18.80962
2023-12-15 04:30:00,42776.7,42780.86,42740.89,42756.95,15.60332
2023-12-15 04:35:00,42760.86,42761.61,42722.42,42745.16,20.57783
2023-12-15 04:40:00,42745.16,42746.59,42719.04,42734.43,22.65599
2023-12-15 04:45:00,42737.03,42746.02,42705.86,42723.78,13.58082
2023-12-15 04:50:00,42723.77,42815.85,42717.58,42810.9,26.03642
2023-12-15 04:55:00,42808.87,42824.49,42786.19,42813.55,31.09188
2023-12-15 05:00:00,42815.56,42876.49,42786.08,42860.82,25.84675
2023-12-15 05:05:00,42865.45,42871.84,42812.89,42812.89,13.27016
2023-12-15 05:10:00,42806.86,42832.74,42759.81,42767.83,14.30517
2023-12-15 05:15:00,42766.44,42828.32,42761.42,42777.64,15.64136
2023-12-15 05:20:00,42777.45,42784.25,42742.34,42758.44,12.37242
2023-12-15 05:25:00,42759.94,42773.89,42732.99,42748.2,13.0851
2023-12-15 05:30:00,42748.19,42749.97,42600.86,42664.6,41.15592
2023-12-15 05:35:00,42669.63,42689.2,42607.03,42648.63,14.98955
2023-12-15 05:40:00,42644.6,42660.38,42576.43,42632.05,24.25932
2023-12-15 05:45:00,42628.92,42661.4,42608.26,42614.53,12.29527
2023-12-15 05:50:00,42611.79,42664.2,42577.86,42650.05,19.57802
2023-12-15 05:55:00,42650.98,42659.59,42594.26,42598.07,14.54217
2023-12-15 06:00:00,42598.07,42645.29,42591.29,42616.84,10.43584
2023-12-15 06:05:00,42616.84,42634.56,42573.98,42627.15,29.22344
2023-12-15 06:10:00,42627.39,42635.78,42600.49,42602.68,15.23678
2023-12-15 06:15:00,42604.12,42611.5,42524.19,42548.6,33.13539
2023-12-15 06:20:00,42549.65,42637.4,42543.92,42632.34,17.18331
2023-12-15 06:25:00,42636.04,42641.01,42607.26,42635.94,16.15755
2023-12-15 06:30:00,42636.5,42645.24,42610.57,42630.37,8.4895
2023-12-15 06:35:00,42630.37,42647.77,42614.9,42637.35,14.3722
2023-12-15 06:40:00,42635.22,42636.98,42574.42,42589.29,14.67804
2023-12-15 06:45:00,42591.88,42631.4,42574.05,42623.78,9.1594
2023-12-15 06:50:00,42621.75,42621.75,42551.14,42582.29,9.97208
2023-12-15 06:55:00,42581.35,42625.85,42568.04,42578.02,8.61435
2023-12-15 07:00:00,42577.32,42596.87,42561.17,42591.1,7.02966
2023-12-15 07:05:00,42592.42,42639.51,42588.91,42635.57,9.04706
2023-12-15 07:10:00,42634.48,42646.83,42608.1,42637.57,14.15801
2023-12-15 07:15:00,42637.8,42651.3,42622.43,42647.13,9.31603
2023-12-15 07:20:00,42645.1,42684.39,42615.55,42675.29,26.56478
2023-12-15 07:25:00,42677.59,42716.77,42675.22,42682.82,22.84628
2023-12-15 07:30:00,42682.81,42694.24,42663.51,42678.83,16.112
2023-12-15 07:35:00,42678.83,42683.96,42643.79,42656.6,42.00193
2023-12-15 07:40:00,42656.61,42682.77,42628.42,42677.41,46.26918
2023-12-15 07:45:00,42677.27,42689.88,42634.01,42640.11,25.33953
2023-12-15 07:50:00,42640.11,42687.67,42630.93,42687.67,17.63963
2023-12-15 07:55:00,42684.61,42720.98,42669.38,42720.16,23.92579
2023-12-15 08:00:00,42721.5,42775.54,42709.92,42727.27,26.32621
2023-12-15 08:05:00,42730.02,42731.25,42650.56,42688.44,27.15074
2023-12-15 08:10:00,42693.96,42707.32,42666,42666,12.72783
2023-12-15 08:15:00,42667.27,42707.2,42650.19,42694.66,9.97124
2023-12-15 08:20:00,42687.78,42766.92,42678.63,42752.05,25.22712
2023-12-15 08:25:00,42752.05,42781.83,42726.02,42732.54,21.19472
2023-12-15 08:30:00,42736.46,42761.03,42712.81,42732.12,24.83608
2023-12-15 08:35:00,42728.96,42779.77,42725.67,42767.53,18.66396
2023-12-15 08:40:00,42770.61,42783.37,42747.7,42783.37,13.08344
2023-12-15 08:45:00,42781.1,42872.67,42781.1,42840.49,17.67726
2023-12-15 08:50:00,42840.48,42852.32,42800.87,42818.82,15.24241
2023-12-15 08:55:00,42816.07,42909.93,42808.29,42886.01,28.59293
2023-12-15 09:00:00,42886.02,42988.95,42850.07,42969.45,26.93327
2023-12-15 09:05:00,42972.8,43011.01,42925.05,42951.49,30.88831
2023-12-15 09:10:00,42951.66,43041.95,42944.8,43023.45,17.39604
2023-12-15 09:15:00,43021.87,43026.18,42947.23,42981.58,19.89122
2023-12-15 09:20:00,42987.59,42990.47,42928.13,42963.46,9.7005
2023-12-15 09:25:00,42958.79,42963.46,42907.41,42918.49,11.02726
2023-12-15 09:30:00,42916.32,42943.95,42876.2,42938.89,20.74203
2023-12-15 09:35:00,42938.95,42950,42877.04,42895.89,12.98469
2023-12-15 09:40:00,42895.89,42908.47,42872.55,42893.05,15.28934
2023-12-15 09:45:00,42893.05,42930.26,42848.84,42871.66,32.36068
2023-12-15 09:50:00,42871.66,42872.74,42812.7,42838.34,26.15278
2023-12-15 09:55:00,42838.86,42850.58,42810.69,42849.84,40.4857
2023-12-15 10:00:00,42853.36,42885.15,42832.97,42833.08,17.56056
2023-12-15 10:05:00,42831.19,42890.07,42825.92,42872.68,18.61138
2023-12-15 10:10:00,42873.39,42881.12,42841.94,42856.51,15.05987
2023-12-15 10:15:00,42854.84,42895,42854.83,42875.22,12.26598
2023-12-15 10:20:00,42873.9,42890.36,42839.44,42850.38,24.40153
2023-12-15 10:25:00,42850.36,42895.25,42836.46,42890.19,26.08015
2023-12-15 10:30:00,42890.24,42891.21,42858.25,42861.23,12.73444
2023-12-15 10:35:00,42861.23,42877.85,42744.04,42805.06,26.69222
2023-12-15 10:40:00,42800.11,42875.27,42778.95,42873.05,17.76982
2023-12-15 10:45:00,42870.6,42891.18,42834.08,42888.09,12.28531
2023-12-15 10:50:00,42888.08,42901.11,42844.55,42853.54,9.37474
2023-12-15 10:55:00,42853.41,42862.31,42835.88,42850.57,20.61878
2023-12-15 11:00:00,42850.56,42862.34,42769.24,42785.01,27.03936
2023-12-15 11:05:00,42784.51,42798.64,42754.61,42774.33,12.0859
2023-12-15 11:10:00,42774.32,42809.8,42774.32,42798.11,12.77419
2023-12-15 11:15:00,42799.56,42808.92,42704.38,42721.59,48.23293
2023-12-15 11:20:00,42723.11,42748.91,42700.01,42741.55,11.55595
2023-12-15 11:25:00,42739.64,42752.23,42718.03,42731.17,12.00679
2023-12-15 11:30:00,42734.68,42768.9,42727.96,42763.15,9.87877
2023-12-15 11:35:00,42762.05,42802.33,42759.3,42798.98,8.5999
2023-12-15 11:40:00,42800.13,42811.1,42787.18,42799.77,8.87589
2023-12-15 11:45:00,42799.21,42799.21,42771.94,42782.69,13.30686
2023-12-15 11:50:00,42782.7,42782.7,42760.18,42765.02,12.24912
2023-12-15 11:55:00,42765.53,42785.25,42762.93,42778.2,9.32078
2023-12-15 12:00:00,42781.08,42789.39,42716.63,42724.94,16.6247
2023-12-15 12:05:00,42727.57,42741.48,42696.05,42710.8,20.39786
2023-12-15 12:10:00,42713.87,42743.89,42650.01,42652.28,17.94537
2023-12-15 12:15:00,42652.27,42708.2,42617.92,42700.99,42.94241
2023-12-15 12:20:00,42700.95,42705.32,42644.77,42660.15,11.70181
2023-12-15 12:25:00,42662.29,42736.15,42657.89,42735.24,11.6262
2023-12-15 12:30:00,42732.64,42759.99,42695.69,42745.32,13.31802
2023-12-15 12:35:00,42745.31,42756.15,42713.73,42751.26,12.52571
2023-12-15 12:40:00,42751.27,42761.05,42727.42,42747.59,13.98773
2023-12-15 12:45:00,42746.78,42752.01,42663.01,42712.54,11.9527
2023-12-15 12:50:00,42712.54,42713.62,42611.5,42627.55,25.96214
2023-12-15 12:55:00,42626.91,42652.6,42600.45,42613.8,21.34996
